title,abstract,pdf_url,doi,publication_date
Ubainikaji wa aina za ukatili wa watoto katika fasihi ya Kiswahili ya watoto: Mifano kutoka riwaya teule,"Makala hii imeangazia aina za ukatili wa watoto katika riwaya za Siku Njema (Walibora, 1996), Tumaini (Momanyi, 2006) na Lulu ya Maisha (Habwe, 2013) ambazo zinalenga hadhira ya watoto na vijana. Wachambuzi wengi wa fasihi ya Kiswahili ya watoto wamemwangazia mtoto kama mwathiriwa wa matendo ya ukatili. Kipengele cha mtoto kama mhusika katili ambaye matendo yake yanaweza kuwaathiri wanajamii wengine hakijahakikiwa kwa kina. Katika misingi hii makala iliangazia aina za matendo ya ukatili wa watoto katika vitabu teule vya fasihi ya watoto. Nadharia ya Uhalisia ambayo waasisi wake ni pamoja na Gustav Flaubert (1850), Rene Wellek (1963) na Lazaro Carreter (1970) ilitumika ili kuonesha jinsi ukatili wa watoto ulivyoakisiwa na waandishi. Data za msingi zilipatikana kwa kusoma vitabu teule. Aidha, makala ilinufaishwa kwa kuzisoma na kuzihakiki kazi zinazohusiana na mada hii kwenye majarida, magazeti, tasnifu, vitabu na machapisho mbalimbali. Maelezo ya kina yalitumiwa kuwasilisha matokeo ya utafiti. Aina tatu za ukatili zilijitokeza katika riwaya. Aina hizo ni ukatili wa kimatendo unaojibainisha katika matendo kama vile uvamizi, wizi na unyang‟anyi; ukatili wa kimatamshi, ambao hubainika katika vitisho na matamshi ya kudhalilisha; na ukatili wa kifikra, ambao hujidhihirisha kwa ishara za maandishi, matamshi na kuwaandamaandama waathiriwa kwa nia ya kuwadhuru.",https://www.ajol.info/index.php/kcl/article/download/244296/231051,https://doi.org/10.4314/kcl.v20i1.3,2023-03-22
Itikadi Katika Tamthilia za Kifo Kisimani (2001) na Maua Kwenye Jua la Asubuhi (2004),"Itikadi ni mawazo na fikra zinazohalalisha masuala katika kijamii. Fikra hizi huhalalisha mamlaka ya kisiasa na seti za matendo zinazotekeleza vitendo. Itikadi hupata mamlaka na uhalali kwa hiari bila kutumia nguvu. Viongozi wa kisiasa na kidini hujiegemeza katika itikadi fulani ili kufanikisha malengo yao kwa sababu wanafahamu kuwa itikadi hiyo imekubalika na wanajamii. Mabadiliko hayawezi kuepukika, na jinsi sekta tofauti tofauti katika jamii zinapopitia mabadiliko ndivyo viongozi wanavyobadilisha mbinu za uongozi wao. Pia, historia inapobadilika ndivyo itikadi inavyobadilika katika jamii. Makala imeeleza dhana ya itikadi, imefafanua aina za itikadi na kuzibainisha katika tamthilia za Maua kwenye Jua la Asubuhi (2004) na Kifo Kisimani (2001). Baadhi ya aina za itikadi ambazo zimebainishwa katika tamthilia teule ni pamoja na; itikadi ya dini, ukombozi, utawala, itikadi ya utamaduni, itikadi ya umwinyi na itikadi ya ubepari. Aina hizi zimebainishwa kutokana na usemi wa wahusika na muktadha mazungumzo. Utafiti wa makala hii umeongozwa na nadharia ya Uchanganuzi Tahakiki Usemi (UTU) ilioasisiwa na Norman Fairclough (1989). Nadharia hii hueleza uhusiano uliopo kati ya matukio ya kisiasa, kiusemi, kiutamaduni, kimatini na kijamii. Huangazia athari ya itikadi katika matukio haya. Pia, huangazia jinsi usemi huo huathiri matukio haya katika jamii",https://journals.eanso.org/index.php/eajss/article/download/1171/1658,https://doi.org/10.37284/jammk.6.1.1171,2023-04-14
Uchanganuzi wa uhamishaji msimbo wa Kiswahili-Kiingereza: mkabala wa Kiunzi cha Lugha Msingi,"Binadamu anapokuwa na ujuzi wa lugha zaidi ya moja huzitumia zote katika mazungumzo yake. Hali hii hujulikana kuwa ni uhamishaji msimbo. Uchanganyaji wa mofimu na elementi za Kiswahili na Kiingereza hufanyika kwa haraka bila kumtatiza mzungumzaji au kukwamiza mawasiliano. Hali hii ndiyo imetupa ari ya kuutafitia uhamishaji huu. Tumeegemea mkabala wa kisarufi kubainisha sifa za kiisimu zinazodhihirika wakati lugha ya Kiswahili na Kiingereza hutumika katika sentensi moja. Makala hii inalenga kudhihirisha ikiwa lugha ya Kiswahili na Kiingereza hutekeleza majukumu sawa na pili, kutathmini iwapo uhamishaji msimbo hudhibitiwa na sheria za aina yoyote. Tumetumia modeli ya Kiunzi cha Lugha Msingi (K.L.M) ya Myers-Scotton (1993) kusaidia kutimiza malengo hayo. Data ya makala hii imetokana na mazungumzo ya vipindi viwili kutoka kwenye runinga. Uchanganuzi wa data umeonesha kwamba, lugha ya Kiswahili huwa na majukumu mengi ikilinganishwa na lugha ya Kiingereza. Pia, mofimu na elementi za lugha ya Kiingereza huchopekwa kwenye muundo wa Kiswahili kuambatana na sheria za lugha ya Kiswahili.",https://www.ajol.info/index.php/jclfkt/article/view/263376/248618,https://doi.org/10.4314/jclfkt.v4i4.1,2024-01-25
Ufundishaji na Ujifunzaji wa Somo la Kiswahili Unaozingatia Stadi ya Tafakuri Tunduizi: Mifano kutoka Shule Teule za Sekondari Wilayani Nyagatare,"Makala haya yanajadili kuhusu ufundishaji na tathmini ya masomo ambayo inazingatia stadi ya tafakuri tunduizi. Makala yanaongozwa na malengo mahususi mawili: Mosi, ni kujadili namna walimu wa Kiswahili wanavyofundisha na kutathmini masomo yao kwa kuzingatia stadi ya tafakuri tunduizi. Pili, ni kubainisha changamoto zinazowakabili walimu wa Kiswahili wakati wa kufundisha na kutathmini masomo yao wakizingatia stadi ya tafakuri tunduizi. Data za makala haya zimekusanywa kwa kutumia njia mbili ambazo ni mahojiano na uchambuzi matini. Data zilizokusanywa zilichambuliwa kimaelezo kwa kuongozwa na Nadharia ya Ujengaji. Matokeo ya utafiti yamebainisha kwamba, walimu wa Kiswahili wanashindwa kufundisha na kutathmini kwa ukamilifu masomo wanayofundisha kwa kuzingatia stadi ya tafakuri tunduizi. Hii ni kutokana na kutumia malengo ya ujifunzaji ya kiwango cha chini katika Taksonomia ya Bloom na kuuliza maswali ambayo yanamtaka mwanafunzi kukariri kile alichosoma badala ya kukihusisha na hali halisi ya maisha. Aidha Makala yanabainisha sababu za kuwapo kwa dosari na kutoa mapendekezo ya namna ya kukabiliana na dosari hii.",https://journals.udsm.ac.tz/index.php/mj/article/download/6364/5077,https://doi.org/10.56279/mulika.na42t2.2,2023-12-30
"Uhifadhi wa Utamaduni kupitia Mchakato wa Tafsiri: Mifano ya Tafsiri ya Riwaya za Kaburi Bila Msalaba na Bwana Myombekere na Bibi Bugonoka, Ntulanalwo na Bulhawali","Tafsiri ni mchakato wa kuhawilisha mawazo au ujumbe ulio katika lugha ya maandishi kutoka lugha chanzi kwenda katika lugha lengwa. Taaluma ya tafsiri inatumika kama nyenzo ya kueneza utamaduni, maarifa mapya, ujuzi, na uzoefu kutoka kwa jamii moja kwenda nyingine. Makala hii inakusudia kueleza jinsi utamaduni wa Kiafrika unadumishwa na kuhifadhiwa kupitia mchakato wa tafsiri. Makala iljikita katika uchanganuzi wa tafsiri ya Kaburi Bila Msalaba (1969) na Bwana Myombekere na Bibi Bugonoka Ntulanalwo na Bulhawali (1981). Makala hii ilipania kutoa maelezo jinsi tafsiri ya riwaya hizi ambazo ni hazina ya hifadhi ya utamaduni wa Kiafrika, inavyochangia na kuendeleza uhifadhi wa utamaduni kutoka lugha moja hadi nyingine. Utafiti huu uliongozwa na nadharia ya Skopos inayosisistiza lengo la tafsiri kuzingatiwa kabla ya zoezi la tafsiri kuanza. Data za utafiti huu zilikusanywa kwa kusoma na kuchambua matini chanzi Kaburi Bila Msalaba na Bwana Myombekere na Bibi Bugonoka Ntulanalwo na Bulhawali na matini lengwa, Unmarked Grave na Mr. Myombekere and His Wife Bugonoka, Their son Ntulanalwo and Daughter Bulihwali. Makala hii ililenga kuangazia vipengele vya kitamaduni vilivyohawilishwa kutoka utamaduni chanzi na kuingizwa kwa utamaduni lengwa na jinsi vinavyochangia uhifadhi wa utamaduni katika jamii mahususi. Mkabala wa kitaamuli ulitumika katika uwasilishaji wa data. Matokeo yalidhihirisha kwamba vipengele vya kitamaduni vimehawilishwa kutoka lugha moja kwenda nyingine hivyo basi, uhifadhi wa utamaduni umewezeshwa kupitia mchakato wa tafsiri.",https://utafitionline.com/index.php/jkal/article/download/884/328,https://doi.org/10.58721/jkal.v3i1.884,2025-01-13
Mitanziko ya Wahusika katika Riwaya Teule za Euphrase Kezilahabi,"Watunzi wa kazi mbalimbali za fasihi huumba wahusika kwa ustadi mkubwa kwa lengo la kubeba maudhui na kuyafikisha kwa hadhira husika. Wahusika hao hubebeshwa fikra na tafakuri zinazoonesha hisia za mwandishi zinazoambatana na hali fulani katika kutoa maamuzi ya tafakuri yake. Miongoni mwa mambo hayo ni mitanziko ambayo hubainika kupitia matendo wafanyayo wahusika hao. Mitanziko hiyo husababisha wahusika kuchukua maamuzi ya kufanya au kutokufanya jambo fulani. Hivyo, makala hii inabainisha sababu za mitanziko ya wahusika katika riwaya teule za Euphrase Kezilahabi ambazo ni Rosa Mistika (1971) na Kichwamaji (1974). Shabaha ya kubainisha sababu hizo kwa mwegamo wa kifasihi ni kuthibitisha kwamba fasihi ni zao la jamii na kwamba mitanziko inayowakumba wahusika katika riwaya hizo, ni usawiri wa wahusika halisi katika jamii, wanaokumbwa na mitanziko ya namna hiyo katika maisha yao ya kila siku. Data za utafiti huu zilikusanywa kwa kutumia mbinu ya usomaji matini. Misingi miwili ya Nadharia ya Udhanaishi ilitumika katika uchunguzi, uchanganuzi na uwasilishaji wa matokeo ya makala hii. Matokeo yanaonesha kwamba mitanziko inayowakumba wahusika katika riwaya teule inatokana na sababu kuu tatu, ambazo ni: za kijamii, kiutamaduni na kifalsafa.",https://www.ajol.info/index.php/kcl/article/download/286669/270091,https://doi.org/10.4314/kcl.v22i1.6,2025-01-16
Miundo ya Vishiriki vya Kitenzi Isiyofuata Udarajia wa Dhima za Kisemantiki katika Sentensi za Kiswahili,"Makala haya yanahusu miundo ya vishiriki vya kitenzi isiyofuata Udarajia wa Dhima za Kisemantiki katika sentensi za Kiswahili. Msingi wake ni ukiukwaji wa Udarajia wa Dhima za Kisemantiki katika miundo ya vishiriki vya kitenzi katika sentensi za Kiswahili. Kwa mujibu wa udarajia, dhima za kisemantiki zipo katika mpangilio kuanzia nafasi ya juu kuelekea nafasi ya chini kulingana na uwezo wa dhima husika kuwa kiima cha sentensi. Kwa mujibu wa mpangilio huo, dhima iliyopo katika nafasi ya juu (kushoto) inapaswa kuwa kiima kuliko dhima iliyopo katika nafasi ya chini kuelekea kulia. Hata hivyo, ipo miundo inayokiuka utaratibu huu. Katika miundo hiyo, kishiriki chenye dhima ya kisemantiki iliyopo katika nafasi ya chini huhusishwa na kiima ilhali kuna vishiriki vyenye hadhi ya kuwa kiima. Makala haya yanafafanua miundo inayokiuka udarajia katika sentensi za Kiswahili. Data zilipatikana kwa njia ya uchambuzi matini, hojaji na upimaji wa usahihi wa kisarufi. Uchanganuzi wa data umetumia misingi ya Nadharia ya Sarufi Leksia Amilifu ya Bresnan na Kaplan (1970). Matokeo ya utafiti yanaonesha kuwa, katika Kiswahili, kuna miundo isiyofuata udarajia. Kutokana na matokeo haya, makala yanahitimisha kwamba ipo miundo isiyofuata udarajia. Katika miundo hiyo, kuna upandishaji hadhi wa dhima iliyopo katika nafasi ya chini katika udarajia.",https://journals.udsm.ac.tz/index.php/mj/article/download/7163/5395,https://doi.org/10.56279/mulika.na43t2.5,2024-12-30
Uchunguzi wa Mtagusano baina ya Hisia na Motifu: Mifano kutoka Tamthilia ya Ngoswe Penzi Kitovu cha Uzembe,"Motifu ni miongoni mwa vipengele vilivyochunguzwa kwenye matini za kifasihi andishi kwa mielekeo mbalimbali kama vile kuitumia kama nadharia ya uchambuzi na kama dhana ya uchambuzi. Licha ya tofauti za kimielekeo katika uchunguzi wa motifu, msingi wa tafiti hizo unatambua kuwa motifu ni kipengele radidi katika matini husika. Kwa kuwa matendo ya wahusika ndiyo yenye kuibua hali ya kujirudiarudia kwa jambo, kipengele cha wahusika kimeonekana kuhusishwa kwa karibu na motifu. Hata hivyo, ingawa tafiti na mawazo ya wataalamu hayahitilafiani kuhusu msingi wa utambuzi wa motifu, sababu inayochochea kujirudiarudia kwa vijenzi vinavyoijenga/vinavyoibua motifu hazipo bayana. Kwa hiyo, kwa kuzingatia mwelekeo wenye kuichambua motifu kama kijenzi tegemezi, utafiti huu ulifanyika ili kuchunguza vichocheo vyenye kukifanya kijenzi husika kijirudie kiasi cha kuibua motifu. Ili kutimiza lengo hilo, data zilikusanywa katika tamthilia ya Ngoswe: Penzi Kitovu cha Uzembe kwa kutumia mbinu ya usomaji matini huku uchambuzi wa data ukiongozwa na Nadharia ya Rasa. Matokeo ya utafiti yameonesha kwamba hali ya kujirudiarudia kwa jambo huchochewa na hisia za wahusika; hivyo, hisia na motifu hukamilishana.",https://journals.udsm.ac.tz/index.php/mj/article/download/7168/5398,https://doi.org/10.56279/mulika.na43t2.8,2024-12-30
Makosa ya Kimofolojia ya Watumiaji wa Kiswahili na Sababu zake: Uchunguzi Kifani wa Watumiaji wa Kiswahili na Kihaya,"Watumiaji wa lugha ya Kiswahili wanapotumia lugha hiyo vibaya huibua makosa mbalimbali katika vipengele vya kiisimu. Makosa hayo yanaweza kuwa ya kifonolojia, kimofolojia, kisintaksia, kisemantiki au kipragmatiki. Makala haya yanachunguza makosa ya kimofolojia yanayofanywa na watumiaji wa lugha ya Kiswahili na sababu zake kwa kuhusisha watumiaji wa lugha ya Kiswahili na Kihaya. Data za msingi zilikusanywa uwandani kwa kutumia mbinu ya majadiliano katika vikundi lengwa na mbinu ya insha. Uchambuzi wa data za utafiti uliongozwa na Nadharia ya Usasanyuzi Dosari iliyoasisiwa na Corder (1967). Imebainika kuwa kuna makosa anuwai ya kimofolojia yanayofanywa na watumiaji wa lugha ya Kiswahili. Makosa hayo ni pamoja na kuongeza viambishi visivyohitajika kwenye neno, uchanganyaji msimbo, kutumia ngeli za nomino zisizo sahihi, kuhawilisha maumbo ya maneno ya Kiingereza katika Kiswahili na matumizi ya maumbo ya lughatandawazi. Pia, imebainika kwamba makosa hayo husababishwa na wazungumzaji kutojua vyema lugha ya Kiswahili, athari ya lugha ya Kihaya katika Kiswahili, tafsiri sisisi na ufanano wa kiumbo wa maneno ya Kiswahili na Kihaya. Aidha, makala haya yamebaini kwamba makosa hayo huleta athari mbalimbali kwa watumiaji wa lugha ya Kiswahili kama vile kushindwa kumudu ruwaza za lugha hiyo. Hivyo, watumiaji wa lugha ya Kiswahili na lugha nyingine, hawana budi kuacha ujumuishaji wa kuhawilisha maumbo yasiyo sahihi. Badala yake, wajifunze ngeli za nomino ili waweze kutumia maumbo sahihi ambayo yanakubalika katika lugha ya Kiswahili kwa azma kuzingatia sarufi ya lugha ya Kiswahili, utamaduni wa jamii na kuepuka kubananga lugha ya Kiswahili.",https://journals.udsm.ac.tz/index.php/mj/article/download/7160/5393,https://doi.org/10.56279/mulika.na43t2.3,2024-12-30
Mikakati ya Urekebu wa Kiswahili kama Lugha Rasmi Nchini Kenya,"Makala haya yanajadili jinsi Kiswahili kilivyokubalika kama lugha rasmi nchini Kenya baada ya kuidhinishwa kwa Katiba ya 2010, na maswali yaliyoibuka kuhusu uwezo wake katika mawasiliano rasmi, hasa ikilinganishwa na Kiingereza. Lengo la utafiti lilikuwa kubainisha mikakati ambayo Kiswahili kinatumia kukua na kufanikisha mawasiliano rasmi. Data ilikusanywa kutoka kwa maandishi mbalimbali na Kamusi Pevu ya Kiswahili (2016). Utafiti huu uliozaa makala haya ulionesha kwamba Kiswahili kinatumia mikakati ya urekebu wa kifonolojia na kisemantiki kupata msamiati na istilahi za kufanikisha mawasiliano. Utafiti unapendekeza kuundwa kwa chombo cha kitaifa kusimamia maendeleo ya msamiati wa Kiswahili na kupendekeza Kiswahili kiweze kutumika katika mawanda yote, yakiwemo rasmi, ili kiweze kufanikisha majukumu yake mapya. Aidha, makala haya yanapendekeza kuwa Kiswahili kinastahili kutumiwa katika mawanda yote ili kiweze kurekebu na kuyafanikisha majukumu yake mapya ya kimawasiliano kama lugha rasmi nchini Kenya",https://journals.udsm.ac.tz/index.php/mj/article/download/7159/5392,https://doi.org/10.56279/mulika.na43t2.2,2024-12-30
Changamoto za Wanafunzi Wanaojifunza Lugha ya Kichina kama Somo kwa Wajifunzaji Wanaotumia Kiswahili Kama Lugha ya Kwanza katika Kumudu Stadi za Lugha: Mifano kutoka Shule Teule za Sekondari Nchini Tanzania,"Kichina ni lugha mojawapo kati ya lugha za kigeni zinazofundishwa katika shule za sekondari nchini Tanzania. Katika kuboresha zoezi zima la ujifunzaji na ufundishaji wa somo la kichina katika shule za sekondari, makala hii imelenga kubainisha changamoto zinazokwamisha wanafunzi kuwa mahiri na namna bora ya kuweza kukabiliana na changamoto hizo. Utafiti huu uliwahusisha walimu na wajifunzaji katika shule za sekondari zinazofundisha kichina katika mkoa wa Dodoma, halmashauri ya jiji la Dodoma. Shule ya sekondari Umonga, Dodoma na Kiwanja cha Ndege zilihusishwa katika utafiti huu. Aidha, mbinu za mahojiano, uchambuzi matini na ushuhudiaji zilitumika kupata data za utafiti huu. Mkabala wa kitaamuli uliongoza uchanganuzi na uwasilishaji wa data. Matokeo ya utafiti huu yanatarajiwa kuwasaidia watunga sera na wadau mbalimbali wa elimu, kuongoza uboreshaji wa ufundishaji wa lugha na utoaji wa rasilimali. Kimsingi matokeo ya utafiti huu yanaonesha kuwa zipo changamoto zinazokwamisha umahiri wa wajifunzaji wa Kichina kama lugha ya pili kama vile ; tofauti za kiisimu baina ya Kichina na Kiswahili, walimu kutokuwa mahiri katika lugha wanayofundisha, suala la mazingira finyu ya kujifunzia na upungufu wa vifaa vya kufundishia na kujifunzia. Pia, utafiti huu utachangia katika mjadala mpana wa kitaaluma kuhusu elimu ya lugha za kigeni barani Afrika, na kupendekeza njia za uchunguzi wa siku zijazo. Maneno Msingi: Lugha ya pili, Kichina, Kiswahili, lugha za kigeni Chinese is one of the foreign languages taught in secondary schools in Tanzania. In order to improve the overall learning and teaching process of Chinese in secondary schools, this article identifies the challenges thathinder students from becoming proficient in the language and suggests effective ways to address these challenges. The study involved teachers and learners in secondary schools in Dodoma City. The schools were Umonga, Dodoma and Kiwanja cha Ndege. Additionally, methods such as interview, text analysis, and observation were used in gathering data for this study. The analysis and presentation of data were guided by a qualitative approach. The findings of the study are expected to assist the policymakers and various educational stakeholders in improving language teaching and in resource provision. Essentially, the results indicate the several challenges that hinder the proficiency of leaners’ studying Chinese as a second language from developing. Other challenges are teachers' lack of proficiency in the language, a limited learning environment, and a shortage of teaching and learning materials. Keywords: Second language, Chinese, Kiswahili, foreign language",https://journals.udsm.ac.tz/index.php/jlle/article/download/7124/5382,https://doi.org/10.56279/jlle.v18i2.1,2025-02-18
Ujenzi wa Sifa za Mhusika wa Riwaya ya Kiswahili: Tathmini ya Mchango wa Mandhari katika Kiu na Kidagaa Kimemwozea,"Mandhari hufasiliwa kuwa ni wakati na mahali patendekapo kadhia, visa au matukio katika utungo wa kifasihi unaohusika. Mandhari yanaweza kuwa halisi au ya kufikirika. Utafiti ulioichipuza makala hii uliazimia kuchunguza usawiri wa mandhari katika riwaya ya Mohamed S. Mohamed, Kiu pamoja na ile ya Ken Walibora, Kidagaa Kimwemwozea. Ingawa malengo muhsusi ya utafiti yalikuwa matatu, makala hii inazamia lengo moja tu - kutathmini mchango wa mandhari katika ujenzi wa sifa za wahusika katika riwaya ya Kiu na Kidagaa Kimemwozea. Tathmini yenyewe imekitwa kwenye mseto wa nadharia mbili - Uhalisia na Umuundo. Nadharia ya Uhalisia inachimuza uyakinifu wa mandhari ya kijamii ilhali nadharia ya Umuundo ikasisitiza dhima na uhusiano wa vipengele vya sanaa. Utafiti huu wenye mkabala wa kithamano ulifanywa maktabani kwa kuzingatia muundo wa kiuchanganuzi. Eneo la utafiti ni fasihi andishi, hususan utanzu wa riwaya ya Kiswahili. Idadi lengwa ya utafiti ni riwaya 10 za kiuhalisia zinazosawiri mandhari halisi. Sampuli ya riwaya mbili, Kiu na Kidagaa Kimemwozea, iliteuliwa kwa usampulishaji dhaminifu. Riwaya hizi ziliteuliwa kwa misingi ya wingi wa vifani vilivyochunguzwa, yaani usawiri wa mandhari. Pamoja na kuakisi malengo ya utafiti, utunzi wa riwaya teule unaambatana na mihimili ya mseto wa nadharia za utafiti. Data msingi ya utafiti ilikusanywa kwa usomaji wa kina wa matini za riwaya teule. Nazo data za upili zikakusanywa kwa usomaji wa kina wa vitabu, tasnifu na makala anuwai za kitaaluma. Data zilizokusanywa ziliainishwa kwa mujibu wa mihimili ya nadharia na malengo ya utafiti. Zilichanganuliwa kwa mujibu wa yaliyomo na matokeo kuwasilishwa kimaelezo. Matokeo ya utafiti yanadhihirisha kwamba mandhari yana mchango wa moja kwa moja katika ujenzi wa sifa za wahusika. Mandhari hayo ni kama vile: ya mahali(upembeni mwa Mto Kiberenge, chumba cha Mtemi Nasaba Bora, msituni, seli, chumba cha Mzee Mwinyi na mandhari ya mitaa kama wa vibyongoni, Selea, Ukele na mingineyo) na ya kiwakati (enzi za kikoloni,miaka mitano, Vitaa Vikuu vya Pili vya Dunia na kadhalika). Mandhari haya yalisukwa kwa ustadi ambao ulichangia ukuzaji wa sifa za wahusika kwa urahisi mno. Matokeo ya utafiti huu yana tija kwa wanariwaya na wahakiki wa kazi za kifasihi kwa jumla. Yatawasaidia kutunga visa vinavyosawiri na kuakisi mandhari kuntu. Isitoshe, wahakiki wa kazi za fasihi watawezeshwa kubaini na kutathmini mandhari anuwai pamoja na dhima zao katika kazi za kifasihi.",https://journals.eanso.org/index.php/eajss/article/download/3281/3861,https://doi.org/10.37284/jammk.8.2.3281,2025-07-07
Uchanganuzi wa Fani katika Kuakisi Dhamira za Kiteolojia katika Diwani Teule za Kiswahili,"Makala haya yanachunguza jinsi vipengele vya kifani vinavyotumika kuwasilisha dhamira za kiteolojia katika ushairi andishi wa Kiswahili. Ingawa baadhi ya wanazuoni, mathalani, Trilling (2008), wanapinga kuwapo kwa uhusiano kati ya fasihi na teolojia, wakisisitiza kuwa fasihi haipaswi kuhusishwa na masuala ya kiteolojia, kuna hoja zinazopinga msimamo huo. Crosby (2022) anaeleza kuwa mitazamo ya kihistoria kuhusu teolojia na fasihi, hasa mwishoni mwa Zama za Kati, ilifanya baadhi ya watu, kutilia shaka ufanisi wa fasihi katika kueleza ukweli wa kiteolojia. Kutokana na mitazamo hiyo, kazi za waandishi kama vile Donne, Herbert, na Vaughan hazikutambuliwa kutokana na kuhusisha kazi zao na masuala ya teolojia (Calloway, 2023). Hata hivyo, Watson (2022) anakosoa mitazamo hiyo kwa kusema kuwa kuna kuchanganya kati ya teolojia na dini. Anaeleza kuwa teolojia ni taaluma inayojadili uhusiano kati ya nguvu kuu (kama Mungu) na viumbe, ilhali dini ni mfumo wa ibada na kujisalimisha kwa nguvu hizo. Teolojia, kwa hivyo, ni taaluma ya kiakademia inayochunguza imani, maadili, na maisha ya umilele. Katika kuchunguza dhihiriko la dhamira hizo, makala haya yamejikita katika diwani mbili: Wino wa Kalamu Ndogo (2019) na Ngonjera Zetu 1 (2020). Ili kufikia lengo hilo, makala yametumia mbinu ya usomaji makini na Nadharia ya Udhanaishi. Matokeo yanaonesha kuwa vipengele vya kifani kama taswira, muktadha, mtindo, na matumizi ya lugha vinatumika kuakisi dhamira za kiteolojia. Inapendekewa tafiti zaidi zifanyike ili kulinganisha dhamira za kidini na kiteolojia ili kuelewa tofauti kati ya dhana hizo katika fasihi ya Kiswahili.",https://journals.udsm.ac.tz/index.php/mj/article/download/8862/6639,https://doi.org/10.56279/mulika.na44t1.3,2025-06-30
Uhalisia na uhalisiamazingaombwe: mshabaha kati ya Dunia yao na The tin drum,"Je, kuna uhusiano gani kati ya Euphrase Kezilahabi wa Tanzania na Gabriel García Marquez wa Kolombia, au kati ya Kyallo Wadi Wamitila wa Kenya na Juan Rulfo wa Meksiko ama kati ya Günter Grass wa Ujerumani na Said Ahmed Mohamed wa Zanzibar? Waandishi hawa waliotengwa kitaifa na kilugha wanaunganishwa na uamuzi wao wa kuandika riwaya kwenye mtindo usiokuwa wa kawaida, mtindo wa uhalisiamazingaombwe. Kwa kulinganisha na kulinganua riwaya ya Mohamed na ile ya Grass ninakazia nadhari dayolojia ya kina iliyochipuka kati ya fasihi ya Kiswahili na fasihi ya ulimwenguni pote. Ni maoni yangu kwamba riwaya mbili hizi, zinakikabili kizungumkuti cha kuwepo kwa mwanadamu kwa kuutupilia mbali mfumo wa uwakilishi wenye uhalisia kama tunavyoujua. Badala yake riwaya hizi zimezingatia mtindo wa ujumi wa kisasabaadaye (postmodern aesthetics). Kazi hizi za sanaa zinatumia sifa bainifu za uhalisia mazingaombwe kama nyenzo za kuakisi na kuakisi kwa kubirua hali halisi ya udhaifu, kuyumbayumba na ukosefu wa uthabiti na udumifu katika maisha Afrika na Ulaya.",http://ul.qucosa.de/id/qucosa%3A11739,,2012-10-31
Riwaya Teule za Karne ya Ishirini na Moja na Udurusu wa Nadharia za Fasihi,"Literary theory represents a way of thinking and a body of writing that is dedicated to the analysis of literary texts. It is a means through which literary critics come to appreciate the nature of the literary texts they seek to analyze and the methodology that informs their practice. Analyzing three 21st Century Swahili novels, this paper examines a paradigm shift: literary theory becomes the sub¬ject under examination as opposed to its conventional role where it would ideally offer systematic views of what such texts would mean. Said Ahmed Mohamed’s Dunia Yao (2006) and Nyuso za Mwanamke (2010) on the one hand, and Kyallo Wadi Wamitila’s Musaleo! (2004), on the other, represent a new kind of writing that experiments on literary theory as a subject for criticism. In these texts, we read about the tenets and practice of a variety of literary theories including Russian formalism, Saussurean and Jakobsonian structuralism, Derrida’s deconstruction, Edward Said’s post-colonial theory, and Carl Gustav Jung’s psychoanalytical theory. While this experiment that the two novelists engage in may appear elitist for the average reader at first, the paper contends that this form of writing will in the long term assist in the domestication of literary theory. Further, the three texts could greatly assist in pedagogical issues if read alongside other mandatory course books on literary theory.",http://ul.qucosa.de/id/qucosa%3A12330,,2014-03-13
Laser Scribing of p-i-n/p-i-n Micromorph (a-Si:H/µc-Si:H) Tandem Cells,"ABSTRACT: In view of large-area industrial manufacturing, the feasibility of the monolithic electrical series connection becomes a key issue for the micromorph tandem thin-film solar cells. The application of the well-established laser scribing technique for thicker micromorph (a-Si:H/µc-Si:H) tandem solar cells is indispensable. In first experiments described here a micromorph module (A = 23.6 cm2) of 6 segments has been fabricated with an initial aperture efficiency of 9.3 % (Voc = 8.025 V, FF = 70 %, I = 39 mA).",https://infoscience.epfl.ch/record/133840/files/paper_319.pdf,,2000-01-01
Vitabu vya Kutafasiriwa na Fasihi ya Kiswahili,"Recently , in the University of Nairobi a debate ha1 emerged concerning whether or not books translated int< Kiswahili are admissible in Kiswahili literature .Bi .Ryanga, in this paper, examines the extent to which such books havE contributed to literature in Kiswahili and the sources of thE shortcomings associated with them.She argues that literatur E concerns itself with the values, activities and aspirations ol a people .The eloquence and fluency in t he language employe< is critical toward that goal .Translations have the potential for enhancing the recipient literature but may also affect i 1 adversely .",https://escholarship.org/content/qt2r86k9bv/qt2r86k9bv.pdf?t=mnipya,https://doi.org/10.5070/f7143017026,1985-01-01
Mahojiano na Chachage Seithy L. Chachage juu ya riwaya yake Makuadi wa Soko Huria (2002),"Chachage Seithy L. Chachage aliyezaliwa mwaka 1955 wilayani Njombe ni mmojawapo wa waandishi wakongwe wa riwaya ya Kiswahili. Hadi hii leo amechapisha riwaya nne. Katika mahojiano haya yaliyofanyika tarehe 30 Machi, mwaka 2004, huko Chuo Kikuu cha Dar es Salaam tulitia mkazo zaidi kwenye riwaya yake mpya Makuadi wa Soko Huria (2002). Hivi sasa mwandishi ni Profesa na Mkuu wa Idara ya Sosholojia ya Chuo Kikuu cha Dar es Salaam.",http://ul.qucosa.de/id/qucosa%3A11731,,2012-10-30
