title,abstract,pdf_url,doi,publication_date
Nitel Araştırmada Geçerlik ve Güvenirlik: Kuramsal Bir İnceleme,"Öz: Bu çalışmanın amacı, nitel araştırma geleneği",https://doi.org/10.23891/efdyyu.2018.61,https://doi.org/10.23891/efdyyu.2018.61,2018-02-01
LISREL ve AMOS Programları Kullanılarak Gerçekleştirilen Yapısal Eşitlik Modeli (YEM) Analizlerine İlişkin Sonuçların Karşılaştırılması,"This study aimed to compare the analysis results obtained through LISREL and AMOS for the models of path analysis, Confirmatory Factor Analysis (CFA) and structural regression, which are within structural equation model and differ in levels of fit. Therefore, population and sample were not needed in the study. The study was conducted on three different data sets that reflected the models through a data file. The data set used in the path analysis was determined to reflect a low fit model, while the one used in CFA was determined to reflect an acceptable fit model. However, the data set used in the structural model reflected a good fit. In this way, it was believed that it would be possible to find an answer to the question of whether the differences in the fit indexes obtained through LISREL and AMOS were affected by the fit level of the model analyzed. The analysis results indicated that the fit indexes obtained through LISREL and AMOS were substantially similar in the data set that reflected a good fit. The differences in the fit indexes obtained through these two software packages were found to be larger in the model that reflected a low fit between the model and the data set. It was also found that this difference was remarkable, particularly in χ2/sd, NNFI and RFI indexes. These results indicate that the differences in the fit indexes reported by LISREL and AMOS are affected by the fit level of the model",https://dergipark.org.tr/en/download/article-file/66000,https://doi.org/10.21031/epod.31126,2014-12-19
"Küreselleşme, Bilgi Toplumu ve Eğitim","The aim of this study is to analyze the thoughts previously discussed on globalization, information society, education and handle experienced changes in the light of last developments. In this context, we focused on globalization, the positive and negative aspects of globalization, information society, the changes took place in educational process, subjects of educational programs, school, school administrators, teachers and students and their reflections to education were discussed",https://dergipark.org.tr/tr/download/article-file/509194,https://doi.org/10.1501/egifak_0000000097,2005-01-01
COVID-19 Pandemisinin Sosyal Yaşam ve Etik Düzlem Üzerine Etkileri: Bir Değerlendirme Çalışması,"Dünya genelinde yaygın bir pandemi oluşturan COVID-19 salgını yaşamı ciddi anlamda tehdit etmeye devam etmektedir. Aslında beklenmeyen bir zamanda, Aralık 2019’da Çin’in Hubei eyaleti Wuhan kentinden başlayan bu hastalık hakkında var olan bilgiler her gün değişirken, hastalığın hızlı bulaşma şekli, hasta ve ölüm sayılarının sürekli artması sebebiyle var olan panik ve endişe bir tür korkuya dönüşmüş durumdadır. Makalemizi yazdığımız sırada geçen 4 ay içerisinde COVID-19 hakkında literatüre kazandırılan ve çoğunlukla bilimsel verilere dayandırılan makaleler, hastalık hakkında doğru bilgilenmenin sağlanmasına yardımcı olmaktadır. Bu nedenle makalenin belirtilen amaca yönelik hazırlanmasına özen gösterilmiştir. Hastalığın farklı seyreden klinik prognozu, görüldüğü yaş grupları ve yayılışı dikkate alındığında; konunun sadece tıbbi boyutla sınırla kalmayacağı, sosyokültürel, etik ve ahlâk, hukuk, eğitim, turizm, ekonomi, tarım, halk sağlığı açısından olumsuz bazı etkileri olabileceği tahmin edilebilir. Çıkış noktası burası olan bu makalede, internet üzerinden doğruluk payı fazla olan haber kaynaklarına ve bilimsel literatüre dayalı olarak, COVID-19 pandemisinin sosyal yaşam ve etik düzlemi etkileyen olumsuzluklarını inceleyen ve değerlendiren bir içeriğe yer verilmiştir. Hastalığın ilk etki dalgasındaki durumunu özetleyen bu tür makalelerin COVID-19’un ortaya çıkardığı tıbbi ve sosyal sorunların doğru algılanacağına ve yeni çalışmalara kaynak teşkil edeceğine inanıyoruz.",https://dergipark.org.tr/tr/download/article-file/1072867,https://doi.org/10.21673/anadoluklin.721864,2020-03-20
Koronavirüs Anksiyete Ölçeği Kısa Formu: Türkçe Geçerlik ve Güvenirlik Çalışması,"Küresel bir pandemiye yol açan Yeni Tip Koronavirüs Hastalığı (COVID-19) milyonlarca insanın enfekte olmasına ve yüzbinlerce insanın da ölümüne yol açmıştır. COVID-19 insanların büyük bir bölümünde ve vakaların yakın çevrelerininde ciddi bir kaygı yaratmıştır. COVID-19 pandemisiyle ilgili çok sayıda araştırma yapılmakla birlikte pandeminin yarattığı kaygıyı dikkate alan sınırlı çalışmaların olduğu görülmekktedir. Bu çalışmada Sherman A. Lee (2020) tarafından COVID-19 kriziyle ilişkili olası disfonksiyonel anksiyete vakalarını tanımlamak için kısa bir ruh sağlığı taraması olan Koronavirüs Anksiyete Ölçeği (KAÖ)’nin Türkçe geçerlik ve güvenirlik analizlerini gerçekleştirmek amaçlanmıştır. Çalışma kapsamında 467 yetişkin bireye ulaşılmıştır. Çalışma kapsamında 5 maddelik kısa ölçek optimal güvenilirlik ve geçerlilik göstermiştir. Ölçeğin geçerlilik çalışmaları için açıklayıcı ve doğrulayıcı faktör analizleri, güvenilirlik çalışmaları için ise iç tutarlılık analizleri yapılmıştır. Elde edilen sonuçlara göre, geçerlilik ve güvenirlik çalışması yapılan KAÖ tek boyutlu ve beş sorudan oluşan orijinal ölçek ile aynı özellikler göstermektedir. Gerçekleştirilen bu çalışma ile literatüre geçerli ve güvenilir bir KAÖ kazandırıldığı düşünülmektedir. Bu çalışma koronavirüsün yarattığı anksiyetinin ölçülmesinde ve toplum ruh sağlığının geliştirilmesinde gelecekte araştırmalara referans olabileceği düşünülmektedir.",https://dergipark.org.tr/tr/download/article-file/1115967,https://doi.org/10.21673/anadoluklin.731092,2020-03-20
Türkçe öğretmeni adaylarının uzaktan eğitime yönelik görüşleri,"Teknoloji alanında son yıllarda yaşanan gelişmeler, birçok disiplin gibi eğitimi de etkilemektedir. Bu gelişmeler sonucunda ortaya çıkan kavramlardan biri uzaktan eğitimdir. Televizyon, bilgisayar, tablet, cep telefonu gibi araç gereçler vasıtasıyla, fiziki etkileşim olmadan eğitim öğretim faaliyetlerinin yürütülmesi olarak tanımlanan uzaktan eğitim, geleneksel eğitimle kıyaslandığında birtakım farklılıklara sahiptir. Her yaş ve meslekten geniş bir kitleye hitap edebilme, zaman ve mekân yönünden sınırlamalara bağlı kalmaması, bireysel öğrenme niteliklerine göre şekillenebilmesi ve çoklu ortam araçlarının kullanımına izin vermesi gibi özellikleri bakımından uzaktan eğitim, yüz yüze yapılan eğitimden ayrışmaktadır. Birçok avantajı bulunmasına rağmen dikkat dağınıklığı riskinin fazla olması, teknik aksaklıkların muhtemel olması, sistem için gerekli altyapı ve teknik araç maliyetlerinin fazla olması gibi dezavantajları vardır. 2020 yılının ilk aylarında görülmeye başlayan ve giderek tüm dünyayı etkisi altına alan Koronavirüs salgını, eğitim-öğretim faaliyetlerini büyük oranda değiştirmiştir. Dünya genelinde olduğu gibi Türkiye’de de ilköğretim, ortaöğretim ve yükseköğretim olmak üzere bütün eğitim kademelerinde uzaktan eğitime geçilmiştir. Bu noktada yeni uygulanmaya başlanan uzaktan eğitim yönteminin öğrenciler açısından ne derece verimli olduğunun araştırılması önemli hâle gelmiştir. Bu çalışmanın amacı, Türkçe eğitimi sürecinin uygulayıcı olmak üzere yetiştirilen Türkçe öğretmeni adaylarının uzaktan eğitim sürecine ilişkin görüşlerini ortaya çıkarmaktır. Çevrimiçi ortamda Türkçe öğretmeni adaylarına sunulan uzaktan eğitimin öğretmen adayların temel dil becerilerine katkısı, yaşanan teknik sorunlar, bu eğitim yönteminin verimliliği vb. hususlarına ilişkin görüşler, tespit edilmek istenmiştir. Araştırmanın çalışma grubunu İstanbul’da bulunan bir devlet üniversitesinin Türkçe Öğretmenliği Ana Bilim Dalı’nda eğitim gören Türkçe öğretmen adayları oluşturmaktadır. Araştırma verileri, araştırmacılar tarafından oluşturulan anket aracılığıyla Google Forms üzerinden toplanmıştır. Elde edilen veriler, içerik analiziyle çözümlenmiştir. Türkçe öğretmeni adaylarının bakış açısıyla uzaktan eğitim sürecinin daha verimli kılınması adına birtakım öneriler geliştirilmiştir.",https://dergipark.org.tr/tr/download/article-file/1149233,https://doi.org/10.29000/rumelide.752297,2020-06-12
DEFEATING COMMUNIST INSURGENCY: THE LESSONS OF MALAYA AND VIETNAM,"Sir Robert Thompson, 1916-1992 yılları arasında yaşamış İngiliz askeri subayı ve ayaklanmalara karşı koyma uzmanıdır. Alanında birçok çalışma gerçekleştirmiş olan Thompson, Mao Zedong’un kır gerillası ayaklanma tekniği üzerinde dünyanın önde gelen uzmanlarından biri olarak anılmaktadır. Kitabın önsözünde Thompson, Malaya’da 1948-1960 yılları arasında kaldığı süreçte “Malayan Emergency” olarak bilinen olağanüstü hal döneminde görev aldığı İngiliz İstişâri Misyonu yöneticisi pozisyonu dolayısıyla kişisel tecrübelerini anlatacağından bahsetmektedir. 15 bölümü bulunan kitapta; Malaya’da gerçekleşen olağanüstü hal ortamı, komünist ideolojinin yayılması süreci, ayaklanma süreci, ayaklanmalara karşı koyma prosedürünün temel ilkeleri, hükümetin etkisi, idari yapı, istihbarat alanı, dönemin bilişim hizmetleri, güçler dengesi, temel operasyon konsepti, stratejik köyler –hamlets-, gerillanın izole edilme süreci, orman ve hudut alanı, içerisinde bulunduğu danışmanlık rolü ve son olarak durumun genel değerlendirmesinin yapıldığı bölümlerden oluşmuştur.",https://dergipark.org.tr/tr/download/article-file/1099861,https://doi.org/10.28956/gbd.736187,2020-05-12
Araştırma eğitimi,,https://dergipark.org.tr/tr/download/article-file/805979,https://doi.org/10.1501/egifak_0000000399,1994-01-01
COVİD-19 SÜRECİNDEKİ UZAKTAN EĞİTİME İLİŞKİN ÖĞRETMEN GÖRÜŞLERİNİN İNCELENMESİ,"Bu araştırmada, Covid 19 sürecinde ilkokuldaki uzaktan eğitim faaliyetlerine ilişkin öğretmen görüşlerinin incelenmesi amaçlanmaktadır. Araştırma, nitel araştırma desenlerinden durum çalışması olarak tasarlanmıştır. Araştırmada veri toplama aracı olarak yarı yapılandırılmış görüşme tekniği kullanılmıştır. Elde edilen veriler içerik analizi ile analiz edilmiştir. Çalışmada tipik durum örnekleme yöntemi kullanılmıştır. Araştırmanın çalışma grubu, farklı ilkokullarda görev yapan 44 öğretmen oluşturmaktadır. Araştırma sonuçlarına göre öğretmenler Covid-19 sürecinde uzaktan eğitime hazırlık yapma, öğrencilerle paylaşımda bulunma, çevrimiçi ders verme, veli ve öğrencilerle iletişime geçme ve öğrencileri izleme gibi eğitim faaliyetlerini gerçekleştirmişlerdir. Öğretmenler, uzaktan eğitim faaliyetlerini bilgisayar, internet, iletişim araçları ve çeşitli mesajlaşma programlarından yararlanarak, veli ve öğrencilerle iletişime geçerek, öğrencileri yönlendirip takip ederek, EBA ve çeşitli çevrim içi platformları kullanarak gerçekleştirmişlerdir. Uzaktan eğitim faaliyetlerini memnun edici, elverişsiz ve sınırlı olmak üzere üç faklı şekilde değerlendirmişlerdir. Uzaktan eğitim faaliyetlerinde alt yapı, katılım, planlama, haberleşme, belirsizlik ve EBA platformu ile ilgili sorunlarla karşılaşmışlardır. EBA platformunun alt yapısı, sürece hazırlık, sürecin planlaması, eğitimde kullanılan içerikler ve faaliyetlerin uygulanması ile ilgili önerilerde bulunmuşlardır.",https://dergipark.org.tr/tr/download/article-file/1222009,https://doi.org/10.37669/milliegitim.775620,2020-12-08
COVID-19 Pandemi Döneminde Türkiye’deki Üniversitelerin Uzaktan Eğitim Sistemlerinin İncelenmesi,"Bu araştırmanın amacı, Covid-19 pandemisi döneminde Türkiye’deki üniversitelerin acil uzaktan eğitime geçişte yaptıkları çalışmaları incelemektir. Araştırmada tarama modeli kullanılmıştır. Araştırma evrenini Türkiye’deki tüm üniversiteler (208 üniversite) oluşturmaktadır. Her bir üniversite ile ilgili veriler üniversitelerin acil uzaktan eğitim sürecinde görevli kişilerden (UZEM’de ve Bilgi İşlem Dairesi’ndeki görevliler vb.) edinilmiştir. Araştırmada tüm evrene erişilmeye çalışılmış ancak 33 katılımcıya (üniversiteye) ulaşılabilmiştir. Araştırmanın verileri bir çevrimiçi anket formu (Google Form) ile toplanmıştır. Araştırmadan elde edilen bulgulara göre en çok kullanılan öğrenme yönetim sistemleri Moodle ve ALMS’dir. Üniversiteler tarafından en çok kullanılan canlı ders yazılımlarının Big Blue Button ve Perculus olduğu görülmüştür. YÖK’ün derslerin senkron işlenmesini tavsiye etmesine rağmen tüm derslerini senkron olarak yürütebilen üniversite sayısı sadece 6’dır. Üniversitelerin çoğu daha önce kurulu olan öğrenme yönetim sistemi (f=29) ve canlı ders yazılımı (f=24) üzerinden süreçleri yönetmeye çalışmışlardır. Üniversitelerin yaklaşık yarısı öğrencilerin ders devam takibini yapmıştır. Katılımcılar, uzaktan eğitime hazırlık sürecinde öğretim elemanlarının eğitimini en çok zorlandıkları durum olarak belirtmişlerdir.",https://dergipark.org.tr/tr/download/article-file/1187187,https://doi.org/10.17522/balikesirnef.743080,2020-06-30
"Metaforlar: Hayat, Anlam ve Dil","Otuz kısımdan oluşan eserin başlıklarışu şekildedir: 1. Beraber Yaşadığımız Kavramlar, 2. Metaforik KavramlarınSistematiği 3. Metaforik Sistematik: Vurgulamak ve Gizlemek, 4. YönelimMetaforları 5. Metafor ve KültürelTutarlılık, 6. Ontolojik Metaforlar, 7. Kişileştirme, 8. Metonimi, 9. MetaforikTutarlılığa Meydan Okumalar 10. Bazı İlave Örnekler 11. Metaforik YapılaşmanınKısmi Doğası 12. Kavram sistemimiz Nasıl Temelleniyor? 13.Yapı MetaforlarınınTemellenmesi, 14. Nedensellik: Kısmen Yeni Ortaya Çıkan ve Kısmen Metaforik,15. Tutarlı Tecrübe Yapılanması, 16. Metaforik Tutarlılık, 17. Metaforlararasındaki Kompleks Tutarlılıklar 18. Kavramsal Yapı Teorilerinin BazıSonuçları, 19. Tanımlama ve Anlama, 20. Metafor Forma Nasıl Anlam Verebilir?21. Yeni Anlam, 22. Benzerliğin Yaratılması, 23. Metafor, Doğru ve Eylem, 24.Doğru, 25. Objektivizm ve Sübjektivizm Miti, 26. Batı Felsefesi veLinguistiğinde Objektivizm Miti, 27. Metafor, Objektivizm Mitinin KusurlarınıNasıl İfşa Eder? 28. Subjektivizm Mitinin Bazı Yetersizlikleri 29. TecrübeciAlternatif: Eski Mitlere Yeni Anlamlar Vermek, 30. Anlama.",https://dergipark.org.tr/en/download/article-file/316079,https://doi.org/10.29110/soylemdergi.313312,2017-06-19
Turkish Education During Covid-19 Pandemic Distance Education Process,"Bu çalışma Covid-19 pandemi uzaktan eğitim sürecinde Türkçe eğitiminin durumunu tespit etmek ve bu konuda Türkçe öğretmenlerinin görüşlerini ortaya koymak amacıyla yürütülmüştür. Araştırmaya Antalya merkez ilçelerinden 30 Türkçe öğretmeni katılmıştır. Türkçe öğretmenlerine uzman görüşleri doğrultusunda geliştirilen yarı yapılandırılmış görüşme formu ile sorular yöneltilmiştir. Ülkemizde sık sık depremler yaşanmakta ve şu sıralarda yaşanılan salgın hastalıklar gibi nedenlerle okulların tatil edilmesi, eğitime ara verilmesi gerektiği durumlarda eğitim sistemimizin durumunun test edilebilmesi, bu tür durumlarda yaşanabilecek aksaklıkların ve sorunların tespit edilerek uzaktan eğitim süreçlerinin daha sağlıklı yürütülebilmesi adına bu çalışmada tespit edilen sonuçlar oldukça önemlidir. Araştırmaya katılan Türkçe öğretmenlerinin %87’sinin okulların tatil edildiği pandemi döneminde Türkçe derslerini işlemeye çalıştığı, öğrencilerin Türkçe eğitiminden kopmamaları için imkânlar dâhilinde çeşitli video ders programlarını kullanarak, çeşitli sosyal mesajlaşma uygulamalarını kullanarak öğrenciler ve öğrenci velileri ile iletişim halinde oldukları, Türkçe derslerini işlemeye çalıştıkları anlaşılmıştır. Araştırmaya katılan öğretmenler öğrencilerin bir kısmında bilgisayar, tablet gibi cihazların olmayışından canlı derslere katılamadıklarını ifade etmiştir. Eba canlı ders uygulamasının bağlantı sorunları olması, zaman sınırlaması olması gibi çeşitli aksaklıklarının olduğunu ifade eden katılımcılar bu olumsuzlukların zaman içinde azaldığını ifade etmiştir. Türkçe öğretmenleri velilerin bir kısmının bu süreçte ilgisiz olduğunu, öğrencileri bilgisayar başındayken takip etmediklerini, özellikle her ikisi de çalışan velilerin çocuklarının süreç için kontrolsüz kaldığını ifade etmiştir. Bu sürecin bazı öğrencilerde ekran bağımlılığı oluşmasına neden olduğunu ifade eden öğretmenler velilerin de bu konuda eğitilmesi gerektiğini belirtmiştir. Türkçe öğretmenleri öğrencilerin derslere katılım düzeylerinin istenilen seviyede olmadığını ifade etmiştir. Araştırmaya katılan Türkçe öğretmenleri Türkçe ders kitaplarının eba eğitim ağıyla etkileşimli olması gerektiğini, ders kitabı içeriğinin dijital içerikler bağlamında düzenlenmesinin faydalı olacağını ifade etmiştir. Ayrıca Türkçe öğretmenlerinin dijital içerik geliştirme konusunda eğitim almalarının faydalı olacağı ifade edilmiştir. Eba eğitim ağının tüm öğrencilerin aynı anda ve istedikleri saatte faydalanabileceği şekilde alt yapısının güçlendirilmesi gerektiği belirtilmiştir. Türkçe öğretmenleri öğrencilerin kitap okuma ilgilerini arttıracak dijital uygulamaların ve öykülerin geliştirilmesinin faydalı olacağını dile getirmiştir.",https://doi.org/10.7827/turkishstudies.44460,https://doi.org/10.7827/turkishstudies.44460,2020-01-01
Nitel Araştırma Yöntemi Olarak Fenomenolojik Yaklaşımın Kapsamı ve Sürecine Yönelik Bir Derleme,,https://dergipark.org.tr/tr/pub/uobild/issue/58856/813813,,2020-12-29
DEVLETLER HUSUSİ HUKUKU,,https://dergipark.org.tr/tr/pub/iuhfm/issue/9088/113535,,1968-01-01
Empatinin yeni bir modele dayanılarak ölçülmesi ve psikodrama ile geliştirilmesi,"Empati ile ilgili literatürden söz ederken, konuya belli bir empati tanımı vererek girmenin hem zor, hem de bir ölçüde hatalı olacağı, lca-kanısmdayız. Çünkü, hem empati kelimesine verilen anmanı zaman içinde sıkça değişmiştir, hem de günümüzde araştırmacdar “empati” denildiğinde birbirinden farklı şeyler anlamaktadırlar. Hickson (1985) literatürde empatinin yeterince iyi tanımlanmadığını, Iannotti (1975) ise farklı araştırmacıların yaptıkları empati ile ilgili operasyonel tanımlar arasında tutarlılık ■ bulunmaldığını belirtmektedir. Gerçekten de bugün empatiyi, “empati karşısındakinin duygularını anlamaktır” diye tanımlayanların yanı sıra “karşısındakinin duygu ve düşüncelerini anlamaktır” diye tanımlayanlar da vardır, “empati karşısındakinin hissettiklerini hissetmektir” diyenler de bulunmaktadır. Bu tanımlar görünürde birbirlerine benziyorlarsa da, aslında aralarında birtakım temel farklılıklar vardır. En azından, “empati onun anlamaktır” dediğimizde, empatinin bilişsel (cognitive) yönünü, “empati onun gibi hissetmektir” dediğimizde ise duygusal (affective) yönünü vurguluyoruz demektir. Bu şekilde empatinin bilişsel ve duygusal yönlerini vurgulayan tanımlara literatürde sıkça Taşlanmaktadır (Shantz, 1975).",https://doi.org/10.1501/egifak_0000000999,https://doi.org/10.1501/egifak_0000000999,1988-01-01
Late Ottoman Society: The Intellectual Legacy,"Osmanlı İmparatorluğu&#039;nun son dönemininin siyasi ve iktisadi tarihi alanındaki çalışmalar belirli bir olguiıluğa ulaşmış durumdadır. Öte yandan aynı dönemin düşünce ve zihniyet tarihine dair fazla çalışma olduğu söylenemez. Tanıtmaya çalışacağımız bu bildiriler kitabı, Osmanlı toplumunun son dönemindeki fıkriyatını birçok açıdan ele alması bakımından Osmanlı düşünce tarihi çalışmalanna ciddi bir katkıda bulunuyor. 15-17 Mart 2001 tarihleri arasında İstanbul&#039;daki İsveç Araştırma Enstitüsü&#039;nde yapılmış olan &#039;Osmanlı Entellektüel Mirası&#039; başlıklı konferansın bildirilerinden meydana gelen bu kitap, bu alanda önemli çalışmalara imza atmış on tarihçinin katkılarından oluşuyor. Önsözde de belirtildiği üzere İsveç Araştırma Enstitüsü tarafından desteklenen ve U7Un soluklu bir proje olan &#039;İslam kültürü&#039; ana başlıklı konferanslar dizisinin dördüncü halkası (xv). Önceki halkalar ise Aleviler, Nakşibendiler ve Mevleviler başlıklı konferanslardan oluşmaktadır.",https://dergipark.org.tr/tr/pub/oa/issue/10949/130868,,2007-06-01
Gençlerin Sosyal Medya Kullanım Amaçları İle Sosyal Medya Bağımlılığı İlişkisinin İncelenmesi,"This study aims to reveal the relationship between socialmedia usage motives and social media addiction, youths’ major social mediausage motives and their social media usage frequency. According to the resultsof the survey carried out with the participation of 763 university students,the participants mostly use social media for entertainment, communication andkeeping up to date. They use social media least to reach people, forself-presentation and information sharing and to get to know people better.When the relationship between social media usage motives and social mediaaddiction analyzed, it is seen that there is a significant relationship betweensocial media addiction and the following social media usage motives: Making useof spare time, getting to know people better, exchange of views, entertainment,reaching people, self-presentation and information sharing and texting. On theother hand, it is determined that there isn’t any significant relationshipbetween social media addiction and the following social media usage motives:Communication, listening to music, keeping up to date and accessinginformation.",https://dergipark.org.tr/tr/download/article-file/900246,https://doi.org/10.18026/cbayarsos.525652,2019-12-25
Covid-19 süreci ve eğitime yansıması: öğretmen görüşlerinin incelenmesi,"Bu çalışmada Covid-19 sürecinde yürütülen uzaktan eğitimde öğretmenlerin karşılaştıkları sorunları ve öğrencileri motive etme yöntemlerini belirlemek amaçlanmıştır. Bu durumlar eğitim faaliyetlerinin niteliği kapsamında önem arz etmektedir. Nitel araştırma türlerinden fenomenoloji desen tercih edilmiştir. Amaçlı örneklem türlerinden kolay ulaşılabilir örneklem yöntemi kullanılmıştır. Gaziantep merkez ilçelerinde farklı hizmet bölgelerinden 20 öğretmen çalışmanın örneklem grubunu oluşturmuştur. Online yapılan görüşmelerden elde edilen verilerle öğretmenlerin yaşadıkları sorunlar 3 kategoride incelenmiştir. Öğretmenlerin iletişim ile ilgili, velilerle ilgili ve öğrencilerin öğrenmesiyle ilgili sorunlar yaşadıkları belirlenmiştir. Öğretmenlerin öğrencileri motive etme yöntemleri ise 5 kategori altında incelenmiştir. Öğrencileri motive etmek için destekleyici etkinlikler yaptıkları, gelecek için teşvik ettikleri, okulun devam ettiğini hissettirdikleri, sağlık çalışmaları yaptırdıkları ve güzel sözler söyledikleri belirlenmiştir. Öğrencilere ücretsiz internet verilmesi, velileri bilinçlendirici çalışmaların ve öğrencileri motive etme yöntemlerinin yaygınlaştırılması önerilmektedir.",https://dergipark.org.tr/tr/download/article-file/1183555,https://doi.org/10.24289/ijsser.747901,2020-06-30
Dijital Okuryazarlık Ölçeği: Türkçe ’ye Uyarlama Çalışması,"Bu çalışmada Ng tarafında 2012 yılında geliştirilen 17maddeden oluşan “Dijital Okuryazarlık Ölçeğinin” Türkçe ’ye uyarlamasıyapılmıştır. Ölçeğin orijinali 4 faktörlü bir yapıya sahiptir. Bu faktörlertutum, teknik, bilişsel ve sosyal boyutlardan oluşmaktadır. Ölçeğin Türkçe’ yeuyarlama çalışmaları dilsel eşdeğerlik ile başlamış, iyi derecede İngilizce veTürkçe bilen 3 uzman tarafından İngilizce&amp;#039;den Türkçe&amp;#039;ye, farklı 3 uzmantarafından da Türkçe&amp;#039;den İngilizce&amp;#039;ye çevrilmiş, uzmanların görüşleridoğrultusunda Türkçe deneme formu elde edilerek İngilizce ve Türkçe bilen 37akademisyene iki hafta arayla her iki form uygulanmış ve her iki formarasındaki korelasyon katsayıları anlamlı olarak bulunmuştur. Dilseleşdeğerliğin ardından AFA, DFA ve güvenirlik analizleri ile gerçekleştirilmiştir.AFA için 185 öğrenciden elde edilen veriler, DFA için ise farklı 210 öğrencidenelde edilen veriler kullanılmıştır. Birinci düzey DFA ile araştırma grubundakikişi sayısı faktör analizi için yeterli seviyede olduğu, ikinci düzey DFA ile dijital okuryazarlıkörtük değişkenin anlamlı birer yordayıcısı olduğu bulunmuştur. İç tutarlılıkkatsayısı (Cronbach Alpha) ve test tekrar test yöntemleriyle de ölçeğingüvenirliğine bakılmıştır. Elde edilenbulgular sonucunda ölçeğin Türkçe formunun geçerli ve güvenilir bir yapıyasahip olduğu görülmüştür.",https://dergipark.org.tr/en/download/article-file/326304,https://doi.org/10.12984/egeefd.295306,2017-07-07
Uluslararası Çerçevelere Göre 21.Yüzyıl Becerileri ve Eğitim Sisteminde Kazandırılması,"Bu çalışmada öncelikle farklı kurum ve kuruluşlar tarafından çerçevesi çizilen ve bireylerin edinmeleri gerekli 21.Yüzyıl becerileri ortaya konulmuştur. Ardından 21.Yüzyıl becerilerinin eğitim sistemi içinde öğrencilere nasıl kazandırılabileceği incelenmiştir. Bu bağlamda incelenen farklı rapor, doküman ve araştırmalara göre 21.Yüzyıl becerilerinin temel beceriler ve okuryazarlık becerileri boyutlarında güçlü biçimde tartışıldığı görülmüştür. Temel beceriler eleştirel düşünme, problem çözme, yenilikçilik ve yeni fikirler üretme, iş birliği ve iletişim, liderlik, kültürler arası ve küresel farkındalık niteliklerine vurgu yapmaktadır. Okuryazarlık becerileri ise Bilgi ve iletişim teknolojileri (BİT) okuryazarlığı, Bilgi okuryazarlığı, Temel içerik bilgisine ilişkin okuryazarlık (Ana dil, sanat, ekonomi, coğrafya, vatandaşlık, Matematik ve fen okuryazarlığı), sağlık, çevre ve finansal okuryazarlık niteliklerine vurgu yapmaktadır. Bu becerilerin eğitim sistemi içinde kazandırılabilmesine yönelik zihniyet dönüşümü, farkındalık oluşturma, öğretmen niteliklerini geliştirme ve eğitim programlarında düzenlemeler gibi önerilerde bulunulmuştur.",http://www.itobiad.com/en/download/article-file/614964,https://doi.org/10.15869/itobiad.494286,2018-12-30
Fear-Anxiety Levels in Covid-19,"İnsanların yaşamında, alışkanlıklarında olumlu veya olumsuz ani, beklenmedik değişikliklerin korku, kaygı ve endişe duygularını yükseltmesi kaçınılmazdır. Tarihsel süreçte salgınlar, savaşlar, doğal felaketler toplumsal korku, kaygı ve endişenin önemli sebepleri olarak karşımıza çıkmaktadır. Günümüz modern risk toplumları da yüksek can kaybına yol açan ve her geçen yıl bir yenisiyle karşılaşılan salgın hastalıklarla korku ve kaygıyı küresel boyutta yaşamaktadır. Dünya Sağlık Örgütü, 11 Mart 2019 tarihinde, genel adıyla corona virüs sınıfında yer alan Covid-19 virüsünden kaynaklanan hastalığın küresel bir pandemiye dönüştüğünü ilan etmiştir. Covid-19 adlı virüsün sebep olduğu bilinen salgının kısa bir süre içinde tüm dünyada büyük can kayıplarına yol açması, hastalığın bulaşma yolları ve tedavisi konusunda bilim insanları ve sağlık otoritelerinin de henüz yeterli bir bilgiye sahip olmaması, insanlarda hastalığa ilişkin belirsizlik duygusunu güçlendirmektedir. 1 Aralık 2019 tarihinde Çin'in Vuhan şehrinde ortaya çıktığı bilinen ve Türkiye’de 10 Mart 2020 tarihinde ilk vakanın görülmesiyle başlayan Covid-19 salgınının bireylerde yarattığı korku-kaygıyı ve aşıya yönelik algıyı Türkiye ölçeğinde ortaya koymayı hedefleyen çalışma, 20 Mart-10 Nisan 2020 tarihleri arasında farklı sosyo-demografik özelliklere sahip 7 bölgeden katılım gösteren 1500 kişi ile gerçekleştirilen online alan araştırması verilerine dayanmaktadır. Etkileri henüz devam eden, psikolojik, sosyolojik ve ekonomik pek çok sonuca yol açan boyutuyla keşfedilmeyi bekleyen bir sorun olarak küresel salgının Türkiye’deki yansımalarına dair bir alan araştırmasına dayanan çalışmanın literatüre önemli bir katkı sağlayacağı düşünülmektedir. Çalışma, salgın hastalık korkusu/kaygı ve aşıya bakış temelinde bireylerin salgına yönelik algılarını farklı demografik değişkenlere bağlı olarak yorumlamayı amaçlamaktadır. Çalışmanın 19.03.2020 tarihinde Bitlis Eren Üniversitesi Etik Kurulundan 66073261/050.03/ sayılı etik izni bulunmaktadır.",https://doi.org/10.7827/turkishstudies.44678,https://doi.org/10.7827/turkishstudies.44678,2020-01-01
